quelle,episode,index_string,index_binar
"['al bm_73ff', 'einstmals als der heilige georg noch als mensch auf erden wandelte hatte er zwei brueder er war schaefer ein stiller verstaendiger mann und wandelte auf gottes wegen war aber dabei sehr stark wie ein loewe er hatte eine sehr schoene frau um die beneideten ihn seine brueder und suchten eine gelegenheit ihm das leben zu nehmen damit ihnen die frau zufiele', '0', '0']" , "["
"['al bm_73ff', 'nahe bei ihrem dorfe fuehrte ein loch in die erde hinein wie ein brunnen und niemand wusste was darin war denn wenn man jemand da hineinliess kam er nie wieder heraus weder lebendig noch tot auf dem grund der hoehle standen zwei widder ein schwarzer und ein weisser auch waren dort noch zwei hoehlen mit eisernen tueren die eine fuehrte in die dunkelwelt die andere in die lichtwelt wenn man irgendeinen hineinwarf und er fiel auf den schwarzen widder so brachte der ihn in die dunkelwelt und liess ihn dort fiel er aber auf den weissen so brachte der ihn in die lichtwelt', '0', '0']" , "["
"['al bm_73ff', 'als der heilige georg einmal seine schafe nahe bei diesem brunnen huetete schlief er unter einem schattigen baume ein die brueder hatten schon lange auf eine gelegenheit gelauert und jetzt hatten sie eine sie hoben ganz leise den heiligen georg im schlafe auf und schleuderten ihn in den brunnen als er auf dem grunde auffiel erwachte er erschrak merkte aber gleich dass ihm diesen freundschaftsdienst seine brueder angetan hatten zufaellig war er auf den schwarzen widder gefallen und der brachte ihn in die dunkelwelt dort herrschte ein zar alles war dort schwarz die menschen die tiere auch der zar selbst der heilige georg fand dort auch schwarze schafe und wurde hirt wie vorher zu dem palast des zaren fuehrte von weit her eine wasserleitung an deren quelle war eine lamia die naehrte sich nur von menschenfleisch wenn sie einen menschen verzehrt hatte floss die leitung einen tag wenn sie zwei gefressen hatte zwei tage so frass sie viele menschen und der zar konnte keinen menschen mehr finden um ihn der lamia zu ueberliefern und so das wasser zum fliessen zu bringen denn es war in der dunkelwelt kein wasser ausser diesem der zar suchte und suchte konnte aber keinen finden und so schickte er seine tochter zu der lamia', '0', '0']" , "["
"['al bm_73ff', 'die zarentochter ging zu der quelle setzte sich unter einen baum weinte und wartete dass die lamia komme und sie fresse der heilige georg war aber in der naehe sah das maedchen einsam unter dem baume sitzen und weinen trat zu ihr und fragte sie warum sie weine das maedchen erzaehlte ihm alles der heilige georg hatte mitleid mit ihr und sagte ihr sie moege keine angst haben er wolle ihr beistehen und sie erretten da bat ihn das maedchen weinend er moege nicht fortgehen sondern bei ihr bleiben das tat er da er aber schlaefrig wurde legte er seinen kopf in ihren schoss um ein wenig zu schlafen und sagte sie solle ihn wecken sobald die lamia erscheine', '0', '0']" , "["
"['al bm_73ff', 'so schlief der heilige georg in ihrem schosse ein und bald darauf erschien die lamia als die ihn sah rief sie aus ha ich wollte nur einen jetzt kann ich zwei essen das maedchen fing an zu weinen wagte aber nicht den heiligen georg zu wecken doch fiel eine traene aus ihren augen auf sein gesicht er sprang auf und sah die lamia auf sie zukommen darauf schob er das maedchen hinter sich bot der lamia sein knie dar und sagte zu ihr ich sehe wir sind in deiner hand aber am besten faengst du vom knie hier an zu fressen denn sonst ist es fuer uns zu schrecklich da schnappte die lamia nach dem knie des heiligen georg er aber streckte mit aller kraft das bein aus und zerschmetterte ihr den mund so dass sie starb als das maedchen sah dass sie gerettet war sagte sie zu dem heiligen georg du bist von jetzt an mein bruder ich gehe zu meinem vater der wird mich fragen wie es zugegangen ist dass ich am leben geblieben bin und ich werde ihm erzaehlen wie du mich errettet hast darauf wird er dich suchen lassen ich will dir aber vom blut der lamia ein merkmal aufdruecken dass ich dich wiedererkennen kann denn mein vater wird alle leute seines landes zusammenrufen um dich herauszufinden damit benetzte sie ihre handflaeche mit dem blut der lamia und strich es ihm aufs gewand dann ging sie fort der heilige machte sich ebenfalls auf und ging zu seinen schafen', '0', '0']" , "["
"['al bm_73ff', 'einmal setzte er sich unter eine sehr dicke buche in den schatten um ein wenig auszuruhen da bemerkte er oben in dem baum ein grosses nest darin piepten junge voegel das nest aber war das eines riesigen vogels und so oft er junge ausbruetete frass eine schlange sie ihm auf so dass er sie niemals grossziehen konnte denn da die schlange gleich wenn sie die jungen gefressen hatte sich zu verbergen pflegte wusste er nicht wer sie gefressen hatte als nun der heilige georg unter dem baume lag sah er eine gewaltige schlange an dem baum zu dem nest hinaufsteigen auch die jungen voegel sahen sie und piepten vor angst da erhob der heilige georg seinen hirtenstab und traf die schlange so dass sie vom baum fiel und tot war er aber blieb unter dem baume sitzen als nun der vogel kam und ihn dort sitzen sah wurde er wuetend  er glaubte naemlich es waere der heilige georg der ihm seine jungen verzehrt haette  wollte auf ihn niederfahren und ihn toeten aber gerade als er schon hinabstuerzte piepten die jungen auf pi pi pi und erzaehlten ihm dass der mensch da sie gerettet habe und wenn er die schlange nicht erschlagen haette die sie aufgefressen haette als die vogelmutter nun erfahren hatte wie sich die sache verhielt sagte sie zu dem heiligen georg ich habe so viele jahre junge ausgebruetet und immer hat die schlange sie mir aufgefressen dass du nun gerade herkommst und mich und meine kinder von ihr befreist das kann ich dir mit nichts jemals vergelten ich bitte dich aber sage mir was du von mir wuenschest darauf antwortete der heilige georg ich wuensche nichts als dass du mich zu der lichtwelt hinausbringst denn ich bin nicht aus diesem lande  gut ich will dich hinbringen aber die lichtwelt ist sehr weit darum backe brot soviel man in fuenf oefen backen kann schlachte fuenf gelte kuehe und fuelle einen schlauch mit wasser das bringe alles allein hierher und ich bringe dich dann fort', '0', '0']" , "["
"['al bm_73ff', 'als die zarentochter nach hause kam und ihr vater sie sah wurde er ganz irre und fragte sie wie kommt es tochter dass du lebendig daherkommst und dass die wasserleitung laeuft sie erzaehlte ihm alles und der zar schickte ueberallhin leute aus die alle seine untertanen zu ihm fuehren sollten unter denen war auch der heilige georg und als der zar alle in der reihe aufgestellt hatte erkannte die tochter den heiligen sagte es ihrem vater und zeigte ihm das merkmal von dem blute der lamia so dass er es glauben musste da verneigte sich der zar vor ihm und fragte ihn wuensche jetzt was du nur willst und ich gebe es dir darauf antwortete der heilige georg ich will nichts mir genuegt das gute das ich getan habe doch lass mir fuenf oefen voll brot backen fuenf gelte kuehe braten und gib dazu einen schlauch wasser das tat der zar und bot ihm auch geld an aber das wollte der heilige nicht nehmen er nahm nur das brot das fleisch und das wasser und ging damit unter den baum wo das nest war da sagte ihm der vogel lade jetzt brot fleisch und wasser auf meinen ruecken und steige dann selbst auf wenn ich dir sage ein stueck fleisch dann gib mir von dem fleisch zu essen sage ich ein stueck brot gib von dem brot und wenn ich einen schluck wasser will gib mir aber gib ja nicht mehr denn wenn es nicht reicht bis wir ankommen dann ist es schlimm denn hungrig koennen wir nicht bis zur lichtwelt kommen der heilige georg tat wie ihm der vogel befahl und der flog zu den wolken auf wochen und monate vergingen und er flog immer noch wenn er fleisch wollte oder brot oder wasser gab ihm der heilige aber auf einmal war das fleisch zu ende der vogel wollte welches und es war keins mehr da der heilige georg bekam angst der vogel moege stehen bleiben und nicht mehr fliegen koennen schnitt sich aus der mitte jeder fusssohle ein stueck heraus und gab es ihm damit er nicht hungere der vogel merkte aber dass es vom koerper des heiligen georg war verschlang es nicht sondern behielt es im munde und gab es wieder von sich als sie in der lichtwelt angekommen waren da verliess er den heiligen und kehrte durch das erdloch zurueck darum sind von jener zeit an die fusssohlen der menschen zwischen den zehen und der ferse wie kleine ausgehoehlte troege', '0', '0']" , "["
"['al bm_73ff', 'der heilige georg ging nun nach hause und nahm seine brueder mit in einen wald um holz zu faellen er schlug eine alte grosse buche von oben bis unten auseinander so dass es einen langen spalt gab und noetigte die brueder die haende in den spalt zu stecken um den baum ganz zu zerteilen er selbst hielt die eine haelfte als sie die haende darin hatten liess der heilige georg seine haelfte los die beiden haelften der buche fuhren wieder zusammen und drueckten den bruedern die haende breit bis zu der zeit sagt man waren die haende der menschen wie faeuste von da an aber wurden sie zu handflaechen wie sie jetzt sind', '0', '0']" , "["
"['at tirol_247ff', 'es war einmal ein koenig der hatte drei toechter die ihm alle gleich lieb waren und von denen er eine so ungern von sich gelassen haette wie die andere da kam eines morgens die botschaft zu ihm dass in der nacht alle drei prinzessinnen verschwunden seien und kein mensch von ihrem weggehen etwas gesehen habe der koenig horchte gross auf bei dieser nachricht und wollte ihr anfangs gar keinen glauben schenken er ging selbst in das schlafgemach seiner drei toechter und suchte alle winkel des schlosses aus konnte aber nirgends die vermissten entdecken je laenger er umsonst herumsuchte desto groesser war seine angst und als er endlich im ganzen schlosse und in der weiten umgebung umsonst gesucht hatte da wusste er sich voellig nimmer zu helfen und glaubte jeden preis daran setzen zu muessen um seine geliebten kinder wieder zu erlangen er liess daher im ganzen reiche ausschreiben die jungen mannsbilder sollen sich aufmachen um die prinzessinnen zu suchen denn derjenige welcher dem koenige nachricht braechte wuerde ein halbes koenigreich und eine von den toechtern zur gemahlin erhalten', '0', '0']" , "["
"['at tirol_247ff', 'da waren in dem lande drei brueder welche auch von dem glaenzenden versprechen des koenigs hoerten und alsogleich beschlossen miteinander auf kundschaft auszuziehen und nicht eher zurueckzukehren als bis sie den aufenthalt der koenigstoechter erforscht haetten', '0', '0']" , "["
"['at tirol_247ff', 'ohne verzug machten sie sich auf den weg und liessen ihre beine den ersten tag ruestig ausgreifen als die nacht heraufzuruecken begann fingen auch die knie an ein bischen zu schnappen und der magen wollte ihnen immer tiefer hinabfallen sie dachten nun an ein wirtshaus und meinten jetzt aber muesse eines an der strasse stehen allein wie sie auch um einen bug der strasse herum waren so zeigte sich immer nur eine neue wegstrecke und nirgends wollte ein schild einladend heraus hangen endlich sahen sie zwischen dem waldesgruen ein dunkles gemaeuer hervorgucken und darauf beschlossen sie loszugehen moechte der bau gehoeren wem er auch wolle sie stiegen einen kleinen huegel hinauf und stunden alsbald vor einem alten schlosse an dem alle tueren und tore offen waren ohne dass irgendwo ein lebendes wesen sich sehen liess sie gingen ungehindert hinein und ueber die stiege hinauf und traten dann in einen stattlichen saal da war alles wunderschoen eingerichtet und auf dem tische stand ein essen dass noch nie auf eine koenigstafel ein so gutes gestellt wurde sie taten aber ihrem gelueste einen zwang an und wollten warten bis der eigentuemer des schlosses herein kaeme und sich an den gedeckten tisch setzte allein ihr warten war umsonst und ihr hunger wurde allmaehlich so gross dass sie ohne lange zu fragen sich hinsetzten und in die koestlichen speisen dreinschlugen als ob sie drei tage nichts gehabt haetten als sie satt waren dachten sie an nichts weiter als an das schlafen und weil im saale zwei betten stunden machten sie kurzen prozess und es legten sich die zwei juengern in das eine bett und der aelteste allein in das andere die zwei welche beisammen schliefen hatten ihre gute ruhe und schliefen ohne aufzuwachen bis an den spaeten morgen der aelteste aber hatte den handel nicht zu loben denn um elf uhr kam ein spannenlanges maennlein zu ihm in das bett schuettelte ihn beim kopf und trieb sein unwesen eine ganze stunde lang als es zwoelf uhr schlug machte sich das maennlein davon und der bursche konnte ungestoert schlafen bis ihn der tag aufweckte als die drei brueder aufgestanden waren fragte einer den andern wie er geschlafen habe und jeder wusste das gute bett zu loben und die grosse ruhe die in dem schlosse nur herrsche auch der aelteste sagte nichts von dem mutwilligen maennlein und dachte er wolle die zwei andern auch ihre erfahrungen machen lassen', '0', '0']" , "["
